0.146800	0.068200	1.220656	0.840854	3.041265E-02	9.647415E-07
0.146800	0.068200	1.220656	1.933180	2.591683E-02	6.524861E-07
0.146800	0.068200	1.220656	3.074278	1.917239E-02	1.871557E-07
0.146800	0.093300	1.220656	0.614643	2.380127E-02	2.293858E-07
0.146800	0.093300	1.220656	1.413107	2.032933E-02	1.518654E-07
0.146800	0.093300	1.220656	2.247221	1.510245E-02	1.771513E-07
0.146800	0.093300	1.220656	3.153698	9.381416E-03	2.589102E-07
0.146800	0.093300	1.220656	4.085584	4.871163E-03	1.061313E-07
0.146800	0.119400	1.220656	0.480287	1.908110E-02	1.366469E-07
0.146800	0.119400	1.220656	1.104212	1.634706E-02	1.699219E-07
0.146800	0.119400	1.220656	1.755995	1.221413E-02	1.935243E-07
0.146800	0.119400	1.220656	2.464322	7.656416E-03	2.245016E-07
0.146800	0.119400	1.220656	3.192504	4.025829E-03	9.115940E-08
0.146800	0.119400	1.220656	4.001932	1.624722E-03	4.228100E-08
0.146800	0.146800	1.220656	0.390642	1.539027E-02	7.002200E-08
0.146800	0.146800	1.220656	0.898112	1.323665E-02	2.582045E-07
0.146800	0.146800	1.220656	1.428241	9.962749E-03	2.083537E-07
0.146800	0.146800	1.220656	2.004360	6.318625E-03	1.160858E-07
0.146800	0.146800	1.220656	2.596628	3.375877E-03	1.218573E-07
0.146800	0.146800	1.220656	3.254977	1.393328E-03	5.892450E-08
0.146800	0.146800	1.220656	3.975173	4.223154E-04	1.868714E-08
0.146800	0.175300	1.220656	0.327132	1.241387E-02	5.137175E-08
0.146800	0.175300	1.220656	0.752099	1.072704E-02	1.159748E-07
0.146800	0.175300	1.220656	1.196040	8.145448E-03	2.001014E-07
0.146800	0.175300	1.220656	1.678494	5.239008E-03	2.595654E-07
0.146800	0.175300	1.220656	2.174472	2.854033E-03	1.209940E-07
0.146800	0.175300	1.220656	2.725788	1.210198E-03	5.999012E-08
0.146800	0.175300	1.220656	3.328896	3.803172E-04	1.803057E-08
0.146800	0.175300	1.220656	4.027464	7.491267E-05	4.635425E-09
0.146800	0.205100	1.220656	0.279601	9.951055E-03	7.148400E-08
0.146800	0.205100	1.220656	0.642823	8.645931E-03	1.739601E-07
0.146800	0.205100	1.220656	1.022261	6.632669E-03	2.101376E-07
0.146800	0.205100	1.220656	1.434617	4.336998E-03	1.340635E-07
0.146800	0.205100	1.220656	1.858532	2.416096E-03	9.354417E-08
0.146800	0.205100	1.220656	2.329745	1.057597E-03	4.426059E-08
0.146800	0.205100	1.220656	2.845224	3.467543E-04	1.666695E-08
0.146800	0.205100	1.220656	3.442294	7.244605E-05	3.982793E-09
0.146800	0.236200	1.220656	0.242787	7.909335E-03	7.101207E-08
0.146800	0.236200	1.220656	0.558183	6.913918E-03	1.111487E-07
0.146800	0.236200	1.220656	0.887662	5.365745E-03	1.517920E-07
0.146800	0.236200	1.220656	1.245724	3.574060E-03	1.196954E-07
0.146800	0.236200	1.220656	1.613823	2.042264E-03	8.864185E-08
0.146800	0.236200	1.220656	2.022992	9.263852E-04	7.321230E-08
0.146800	0.236200	1.220656	2.470599	3.186068E-04	2.935859E-08
0.146800	0.236200	1.220656	2.989053	7.115146E-05	5.705671E-09
0.146800	0.236200	1.220656	3.594590	8.661620E-06	5.275601E-10
0.146800	0.268600	1.220656	0.490852	5.479917E-03	7.463754E-08
0.146800	0.268600	1.220656	0.780587	4.306736E-03	1.652593E-07
0.146800	0.268600	1.220656	1.095458	2.926998E-03	1.345929E-07
0.146800	0.268600	1.220656	1.419155	1.719389E-03	7.811232E-08
0.146800	0.268600	1.220656	1.778967	8.108463E-04	4.881786E-08
0.146800	0.268600	1.220656	2.172582	2.939085E-04	2.755171E-08
0.146800	0.268600	1.220656	2.628498	7.060355E-05	4.561502E-09
0.146800	0.268600	1.220656	3.160991	9.513620E-06	8.672988E-10
0.146800	0.302500	1.220656	0.435844	4.298300E-03	8.904428E-08
0.146800	0.302500	1.220656	0.693110	3.423396E-03	1.294506E-07
0.146800	0.302500	1.220656	0.972694	2.377342E-03	7.900375E-08
0.146800	0.302500	1.220656	1.260116	1.438397E-03	6.805801E-08
0.146800	0.302500	1.220656	1.579606	7.072028E-04	5.025914E-08
