 set Ebeam beam_P Target_P x y z pT2 phih phis k0 born            amm                    nrad_ir                rad_f                   rad_f_err              nrad                   nrad_err               rad                    rad_err                nrad_rad               nrad_rad_err
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -2.670354 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1570471845695639e-06 3.2419621939263591e-09 5.3695495762312192e-13 2.1602891467634902e-06 5.3695495762312192e-13 1.6438566821884143e-06 3.3852238337218172e-09 3.8041458289519045e-06 3.3857607886794402e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -2.356194 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1485014310863737e-06 2.4781384336431653e-09 4.0891481526269224e-13 2.1509795695200170e-06 4.0891481526269224e-13 1.4327998144520992e-06 2.3032683578520355e-09 3.5837793839721162e-06 2.3036772726672982e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -2.042035 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1373952450491902e-06 1.5427481115041636e-09 2.5861000286772936e-13 2.1389379931606945e-06 2.5861000286772936e-13 1.2301797949143757e-06 1.6333322229675449e-09 3.3691177880750702e-06 1.6335908329704127e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -1.727876 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1251858851486474e-06 5.8228340149521532e-10 1.7090740472871243e-13 2.1257681685501426e-06 1.7090740472871243e-13 1.0715695663184181e-06 1.0264226502682545e-09 3.1973377348685609e-06 1.0265935576729832e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -1.413717 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1131982662583961e-06 -2.9823572772862842e-10 1.9366569894455514e-13 2.1129000305306674e-06 1.9366569894455514e-13 9.5927641379329290e-07 7.5157182554257928e-10 3.0721764443239601e-06 7.5176549124152381e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -1.099557 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1024970631364805e-06 -1.0367138822691268e-09 1.8983575583615479e-13 2.1014603492542113e-06 1.8983575583615479e-13 8.8297249568026224e-07 4.9253381966113720e-10 2.9844328449344737e-06 4.9272365541697335e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -0.785398 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.0938669574361308e-06 -1.6021265819829779e-09 1.6689246874380510e-13 2.0922648308541480e-06 1.6689246874380510e-13 8.3383161618572286e-07 7.5293537503506673e-10 2.9260964470398709e-06 7.5310226750381055e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -0.471239 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.0878431797577639e-06 -1.9818309954541221e-09 1.3460716626699924e-13 2.0858613487623099e-06 1.3460716626699924e-13 8.0425539893256502e-07 5.3898906051362433e-10 2.8901167476948749e-06 5.3912366767989136e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 -0.157080 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.0847538156382150e-06 -2.1719615863161154e-09 1.6477515316894640e-13 2.0825818540518988e-06 1.6477515316894640e-13 7.9041848882598325e-07 4.9088575946661521e-10 2.8730003428778819e-06 4.9105053461978414e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 0.157080 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.0847538156382150e-06 -2.1719615863161125e-09 1.6477515316898412e-13 2.0825818540518988e-06 1.6477515316898412e-13 7.9041848882598410e-07 4.9088575946662534e-10 2.8730003428778828e-06 4.9105053461979437e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 0.471239 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.0878431797577639e-06 -1.9818309954541229e-09 1.3460716626694017e-13 2.0858613487623099e-06 1.3460716626694017e-13 8.0425539893256566e-07 5.3898906051363477e-10 2.8901167476948757e-06 5.3912366767990170e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 0.785398 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.0938669574361308e-06 -1.6021265819829782e-09 1.6689246874387823e-13 2.0922648308541480e-06 1.6689246874387823e-13 8.3383161618572159e-07 7.5293537503508410e-10 2.9260964470398696e-06 7.5310226750382802e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 1.099557 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1024970631364805e-06 -1.0367138822691272e-09 1.8983575583641479e-13 2.1014603492542113e-06 1.8983575583641479e-13 8.8297249568026277e-07 4.9253381966114237e-10 2.9844328449344742e-06 4.9272365541697883e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 1.413717 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1131982662583961e-06 -2.9823572772862863e-10 1.9366569894463276e-13 2.1129000305306674e-06 1.9366569894463276e-13 9.5927641379329120e-07 7.5157182554254940e-10 3.0721764443239584e-06 7.5176549124149403e-10
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 1.727876 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1251858851486474e-06 5.8228340149521605e-10 1.7090740472872548e-13 2.1257681685501426e-06 1.7090740472872548e-13 1.0715695663184196e-06 1.0264226502682607e-09 3.1973377348685621e-06 1.0265935576729896e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 2.042035 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1373952450491902e-06 1.5427481115041642e-09 2.5861000286798775e-13 2.1389379931606945e-06 2.5861000286798775e-13 1.2301797949143783e-06 1.6333322229675449e-09 3.3691177880750727e-06 1.6335908329704129e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 2.356194 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1485014310863737e-06 2.4781384336431633e-09 4.0891481526269769e-13 2.1509795695200170e-06 4.0891481526269769e-13 1.4327998144521007e-06 2.3032683578520276e-09 3.5837793839721174e-06 2.3036772726672903e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 2.670354 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1570471845695639e-06 3.2419621939263632e-09 5.3695495762316504e-13 2.1602891467634902e-06 5.3695495762316504e-13 1.6438566821884147e-06 3.3852238337218160e-09 3.8041458289519049e-06 3.3857607886794389e-09
0 11.000000 U U 0.125000 0.678229 0.350000 0.700000 2.984513 1.000000 0.010000 2.9379673151738918e-06 -1.2081315980382101e-14 2.1617190020958817e-06 3.6770171993851832e-09 5.9909230625072494e-13 2.1653960192952669e-06 5.9909230625072494e-13 1.7916576064459687e-06 3.8410423152678927e-09 3.9570536257412356e-06 3.8416414075741434e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -2.984513 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8331382289581917e-06 -8.3781848139976647e-10 3.6825637505383562e-13 6.8323004104767917e-06 3.6825637505383562e-13 3.2496951863701552e-06 3.6911344926325377e-09 1.0081995596846947e-05 3.6915027490075917e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -2.670354 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8296397413744553e-06 -1.1694657329505949e-09 3.9945950979269295e-13 6.8284702756415044e-06 3.9945950979269295e-13 3.2111258910725501e-06 3.2608539720342014e-09 1.0039596166714055e-05 3.2612534315439941e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -2.356194 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8230592466632485e-06 -1.7862534139137734e-09 4.1566084027615127e-13 6.8212729932493352e-06 4.1566084027615127e-13 3.1405921584610728e-06 3.3686823124601776e-09 9.9618651517104088e-06 3.3690979733004537e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -2.042035 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8141556532620964e-06 -2.6066608966416385e-09 4.2068186981173801e-13 6.8115489923654547e-06 4.2068186981173801e-13 3.0515292610493495e-06 3.6609215433421303e-09 9.8630782534148042e-06 3.6613422252119419e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -1.727876 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8039066801163585e-06 -3.5314688419768444e-09 4.1896235006119673e-13 6.8003752112743820e-06 4.1896235006119673e-13 2.9565735229280526e-06 3.8065940023129097e-09 9.7569487342024355e-06 3.8070129646629706e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -1.413717 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7933717037162388e-06 -4.4611446236389177e-09 4.1477461268589793e-13 6.7889105590925995e-06 4.1477461268589793e-13 2.8679927887782086e-06 2.8174419565662498e-09 9.6569033478708077e-06 2.8178567311789356e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -1.099557 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7835704191586214e-06 -5.3077106949601927e-09 3.8712917083889016e-13 6.7782627084636614e-06 3.8712917083889016e-13 2.7919897890307247e-06 2.6004360743242345e-09 9.5702524974943856e-06 2.6008232034950733e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -0.785398 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7753925674367660e-06 -6.0009941542050157e-09 3.6336981964863242e-13 6.7693915732825606e-06 3.6336981964863242e-13 2.7332950353553664e-06 2.0459582392856988e-09 9.5026866086379278e-06 2.0463216091053475e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -0.471239 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7695394624423083e-06 -6.4900936602681368e-09 3.5560552145679187e-13 6.7630493687820399e-06 3.5560552145679187e-13 2.6932753407665555e-06 1.7676742332061911e-09 9.4563247095485954e-06 1.7680298387276480e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 -0.157080 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7664913278978896e-06 -6.7425162880839869e-09 3.6795291737507570e-13 6.7597488116098053e-06 3.6795291737507570e-13 2.6731443943310198e-06 1.5812422002724395e-09 9.4328932059408246e-06 1.5816101531898145e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 0.157080 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7664913278978896e-06 -6.7425162880839861e-09 3.6795291737514684e-13 6.7597488116098053e-06 3.6795291737514684e-13 2.6731443943310207e-06 1.5812422002724089e-09 9.4328932059408263e-06 1.5816101531897839e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 0.471239 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7695394624423083e-06 -6.4900936602681410e-09 3.5560552145692904e-13 6.7630493687820399e-06 3.5560552145692904e-13 2.6932753407665543e-06 1.7676742332062089e-09 9.4563247095485938e-06 1.7680298387276658e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 0.785398 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7753925674367660e-06 -6.0009941542050108e-09 3.6336981964887198e-13 6.7693915732825606e-06 3.6336981964887198e-13 2.7332950353553672e-06 2.0459582392857885e-09 9.5026866086379278e-06 2.0463216091054372e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 1.099557 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7835704191586214e-06 -5.3077106949601869e-09 3.8712917083872486e-13 6.7782627084636614e-06 3.8712917083872486e-13 2.7919897890307242e-06 2.6004360743241266e-09 9.5702524974943856e-06 2.6008232034949654e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 1.413717 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.7933717037162388e-06 -4.4611446236389136e-09 4.1477461268599144e-13 6.7889105590925995e-06 4.1477461268599144e-13 2.8679927887782073e-06 2.8174419565663023e-09 9.6569033478708077e-06 2.8178567311789885e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 1.727876 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8039066801163585e-06 -3.5314688419768428e-09 4.1896235006132679e-13 6.8003752112743820e-06 4.1896235006132679e-13 2.9565735229280538e-06 3.8065940023128725e-09 9.7569487342024355e-06 3.8070129646629342e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 2.042035 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8141556532620964e-06 -2.6066608966416348e-09 4.2068186981171272e-13 6.8115489923654547e-06 4.2068186981171272e-13 3.0515292610493495e-06 3.6609215433421609e-09 9.8630782534148042e-06 3.6613422252119725e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 2.356194 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8230592466632485e-06 -1.7862534139137732e-09 4.1566084027638507e-13 6.8212729932493352e-06 4.1566084027638507e-13 3.1405921584610796e-06 3.3686823124600911e-09 9.9618651517104156e-06 3.3690979733003676e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 2.670354 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8296397413744553e-06 -1.1694657329505964e-09 3.9945950979257759e-13 6.8284702756415044e-06 3.9945950979257759e-13 3.2111258910725493e-06 3.2608539720342064e-09 1.0039596166714053e-05 3.2612534315439991e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.100000 2.984513 1.000000 0.010000 9.1340962836929251e-06 -1.2572674679653167e-13 6.8331382289581917e-06 -8.3781848139976636e-10 3.6825637505369209e-13 6.8323004104767917e-06 3.6825637505369209e-13 3.2496951863701548e-06 3.6911344926325625e-09 1.0081995596846946e-05 3.6915027490076161e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -2.984513 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8832470226363753e-06 1.0066877526728587e-09 1.8226605418868564e-13 2.8842537103890482e-06 1.8226605418868564e-13 1.6002304999529548e-06 2.3761088020249191e-09 4.4844842103420032e-06 2.3762910680791078e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -2.670354 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8804769644064294e-06 7.3584516517111448e-10 1.4415573484196320e-13 2.8812128095716005e-06 1.4415573484196320e-13 1.5562247934294212e-06 2.4880160696667272e-09 4.4374376030010217e-06 2.4881602254015692e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -2.356194 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8753186065909336e-06 2.4233147960450143e-10 1.5862571215736641e-13 2.8755609380705380e-06 1.5862571215736641e-13 1.4814391125839811e-06 2.3326249797309033e-09 4.3570000506545192e-06 2.3327836054430608e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -2.042035 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8684418393765322e-06 -3.9464777257310083e-10 1.8817868925750744e-13 2.8680471916039591e-06 1.8817868925750744e-13 1.3945540558888923e-06 1.5185472015252342e-09 4.2626012474928517e-06 1.5187353802144918e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -1.727876 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8606624565166831e-06 -1.0881050988436182e-09 1.9757037435159208e-13 2.8595743514178396e-06 1.9757037435159208e-13 1.3116676123672643e-06 1.1931795364971397e-09 4.1712419637851037e-06 1.1933771068714913e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -1.413717 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8528070781878563e-06 -1.7610316869292183e-09 1.9680278530810249e-13 2.8510460465009271e-06 1.9680278530810249e-13 1.2388379365251211e-06 1.0371916511375122e-09 4.0898839830260484e-06 1.0373884539228203e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -1.099557 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8456178364773139e-06 -2.3544202086966418e-09 1.9117708134923043e-13 2.8432634162686172e-06 1.9117708134923043e-13 1.1806329779183426e-06 7.5512291146301503e-10 4.0238963941869596e-06 7.5531408854436423e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -0.785398 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8397014047257379e-06 -2.8275969846931625e-09 1.7866329177569984e-13 2.8368738077410448e-06 1.7866329177569984e-13 1.1385635387868168e-06 8.2253621307504497e-10 3.9754373465278614e-06 8.2271487636682068e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -0.471239 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8355101976026616e-06 -3.1549004410185081e-09 1.5912367865773959e-13 2.8323552971616432e-06 1.5912367865773959e-13 1.1113577022464262e-06 8.4468103228624311e-10 3.9437129994080694e-06 8.4484015596490083e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 -0.157080 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8333413054218655e-06 -3.3218154141012124e-09 1.4764816724279961e-13 2.8300194900077641e-06 1.4764816724279961e-13 1.0979574546704924e-06 9.7055824038017203e-10 3.9279769446782563e-06 9.7070588854741474e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 0.157080 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8333413054218655e-06 -3.3218154141012124e-09 1.4764816724282925e-13 2.8300194900077641e-06 1.4764816724282925e-13 1.0979574546704930e-06 9.7055824038016975e-10 3.9279769446782571e-06 9.7070588854741268e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 0.471239 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8355101976026616e-06 -3.1549004410185065e-09 1.5912367865763432e-13 2.8323552971616432e-06 1.5912367865763432e-13 1.1113577022464294e-06 8.4468103228629584e-10 3.9437129994080728e-06 8.4484015596495346e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 0.785398 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8397014047257379e-06 -2.8275969846931674e-09 1.7866329177570135e-13 2.8368738077410448e-06 1.7866329177570135e-13 1.1385635387868162e-06 8.2253621307504497e-10 3.9754373465278606e-06 8.2271487636682068e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 1.099557 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8456178364773139e-06 -2.3544202086966414e-09 1.9117708134934917e-13 2.8432634162686172e-06 1.9117708134934917e-13 1.1806329779183417e-06 7.5512291146300251e-10 4.0238963941869588e-06 7.5531408854435183e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 1.413717 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8528070781878563e-06 -1.7610316869292172e-09 1.9680278530823732e-13 2.8510460465009271e-06 1.9680278530823732e-13 1.2388379365251192e-06 1.0371916511375267e-09 4.0898839830260467e-06 1.0373884539228350e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 1.727876 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8606624565166831e-06 -1.0881050988436172e-09 1.9757037435156663e-13 2.8595743514178396e-06 1.9757037435156663e-13 1.3116676123672630e-06 1.1931795364971780e-09 4.1712419637851028e-06 1.1933771068715295e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 2.042035 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8684418393765322e-06 -3.9464777257310052e-10 1.8817868925747609e-13 2.8680471916039591e-06 1.8817868925747609e-13 1.3945540558888932e-06 1.5185472015252301e-09 4.2626012474928525e-06 1.5187353802144875e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 2.356194 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8753186065909336e-06 2.4233147960450148e-10 1.5862571215738822e-13 2.8755609380705380e-06 1.5862571215738822e-13 1.4814391125839817e-06 2.3326249797309165e-09 4.3570000506545192e-06 2.3327836054430740e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 2.670354 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8804769644064294e-06 7.3584516517111541e-10 1.4415573484206834e-13 2.8812128095716005e-06 1.4415573484206834e-13 1.5562247934294206e-06 2.4880160696667748e-09 4.4374376030010209e-06 2.4881602254016168e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.300000 2.984513 1.000000 0.010000 3.8374404077254791e-06 -5.2820649520657108e-14 2.8832470226363753e-06 1.0066877526728587e-09 1.8226605418869129e-13 2.8842537103890482e-06 1.8226605418869129e-13 1.6002304999529560e-06 2.3761088020249373e-09 4.4844842103420041e-06 2.3762910680791260e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -2.984513 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2154047095977637e-06 8.8635012947966990e-10 1.2400358672068396e-13 1.2162910597272434e-06 1.2400358672068396e-13 7.8863709355003973e-07 1.2474013428530479e-09 2.0049281532772830e-06 1.2475253464397686e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -2.670354 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2137894932143773e-06 7.2576230426880203e-10 1.1244636967212761e-13 1.2145152555186460e-06 1.1244636967212761e-13 7.5356679917569361e-07 1.3378199396062953e-09 1.9680820546943398e-06 1.3379323859759674e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -2.356194 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2108065733162691e-06 4.3814176979281832e-10 7.5088602544992254e-14 1.2112447150860620e-06 7.5088602544992254e-14 6.9826809801028536e-07 1.1568557504242295e-09 1.9095128130963473e-06 1.1569308390267745e-09
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -2.042035 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2068771108138886e-06 7.5800225892773043e-11 7.9580748439704308e-14 1.2069529110397813e-06 7.9580748439704308e-14 6.3740005595946685e-07 5.7993231313386157e-10 1.8443529669992481e-06 5.8001189388230126e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -1.727876 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2024914579658538e-06 -3.0808825330866835e-10 9.5037089638572457e-14 1.2021833697125451e-06 9.5037089638572457e-14 5.8142378312257862e-07 5.0591174104581930e-10 1.7836071528351237e-06 5.0600677813545789e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -1.413717 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1981213084741138e-06 -6.7098691305921238e-10 9.0213670889928688e-14 1.1974503215610546e-06 9.0213670889928688e-14 5.3758209961955496e-07 5.5876015950351651e-10 1.7350324211806095e-06 5.5885037317440640e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -1.099557 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1941685649338232e-06 -9.8377167508320829e-10 9.0416519993110369e-14 1.1931847932587400e-06 9.0416519993110369e-14 5.0425240342400840e-07 3.6608791905315134e-10 1.6974371966827484e-06 3.6617833557314445e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -0.785398 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1909465347374393e-06 -1.2287000304030186e-09 8.4090100003697024e-14 1.1897178347070363e-06 8.4090100003697024e-14 4.8092637168651276e-07 3.8538437793875756e-10 1.6706442063935491e-06 3.8546846803876125e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -0.471239 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1886798511499365e-06 -1.3959313659850689e-09 7.3349163679423447e-14 1.1872839197839515e-06 7.3349163679423447e-14 4.6619033068142985e-07 3.4002822755566877e-10 1.6534742504653814e-06 3.4010157671934818e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 -0.157080 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1875117902616549e-06 -1.4812398084214049e-09 6.2561675248234971e-14 1.1860305504532336e-06 6.2561675248234971e-14 4.5914283274121330e-07 3.4317212864178923e-10 1.6451733831944468e-06 3.4323469031703746e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 0.157080 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1875117902616549e-06 -1.4812398084214031e-09 6.2561675248228648e-14 1.1860305504532336e-06 6.2561675248228648e-14 4.5914283274121299e-07 3.4317212864178256e-10 1.6451733831944466e-06 3.4323469031703079e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 0.471239 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1886798511499365e-06 -1.3959313659850689e-09 7.3349163679365500e-14 1.1872839197839515e-06 7.3349163679365500e-14 4.6619033068142964e-07 3.4002822755564902e-10 1.6534742504653812e-06 3.4010157671932838e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 0.785398 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1909465347374393e-06 -1.2287000304030175e-09 8.4090100003703865e-14 1.1897178347070363e-06 8.4090100003703865e-14 4.8092637168651266e-07 3.8538437793877111e-10 1.6706442063935491e-06 3.8546846803877480e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 1.099557 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1941685649338232e-06 -9.8377167508320933e-10 9.0416519993148096e-14 1.1931847932587400e-06 9.0416519993148096e-14 5.0425240342400861e-07 3.6608791905315232e-10 1.6974371966827487e-06 3.6617833557314548e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 1.413717 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.1981213084741138e-06 -6.7098691305921217e-10 9.0213670889944062e-14 1.1974503215610546e-06 9.0213670889944062e-14 5.3758209961955549e-07 5.5876015950349593e-10 1.7350324211806100e-06 5.5885037317438592e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 1.727876 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2024914579658538e-06 -3.0808825330866825e-10 9.5037089638575612e-14 1.2021833697125451e-06 9.5037089638575612e-14 5.8142378312257862e-07 5.0591174104581806e-10 1.7836071528351237e-06 5.0600677813545665e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 2.042035 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2068771108138886e-06 7.5800225892773172e-11 7.9580748439690689e-14 1.2069529110397813e-06 7.9580748439690689e-14 6.3740005595946759e-07 5.7993231313387532e-10 1.8443529669992489e-06 5.8001189388231501e-10
0 11.000000 U U 0.125000 0.872009 0.350000 0.500000 2.356194 1.000000 0.010000 1.6121954953698562e-06 -2.2191149352645604e-14 1.2108065733162691e-06 4.3814176979281827e-10 7.5088602545044482e-14 1.2112447150860620e-06 7.5088602545044482e-14 6.9826809801028441e-07 1.1568557504242621e-09 1.9095128130963465e-06 1.1569308390268072e-09
